,strain,gene,hit_score,hit_id,description
702,Mitsuokella_jalaludinii,rplB,472.4,NZ_CYYU01000001.1_355/1-274,Mitsuokella_jalaludinii_rplB
703,Mobiluncus_curtisii,rplB,459.8,NC_014246.1_335/1-276,Mobiluncus_curtisii_rplB
704,Moellerella_wisconsensis,rplB,476.1,NZ_CP093242.1_2956/1-273,Moellerella_wisconsensis_rplB
705,Mogibacterium_diversum,rplB,466.3,NZ_CP027228.1_1211/1-276,Mogibacterium_diversum_rplB
706,Mogibacterium_pumilum,rplB,467.8,NZ_CP016199.1_164/1-276,Mogibacterium_pumilum_rplB
707,Mogibacterium_timidum,rplB,467.5,NZ_JALU01000021.1_22/1-276,Mogibacterium_timidum_rplB
708,Moraxella_catarrhalis,rplB,458.4,NZ_CP018059.1_70/1-275,Moraxella_catarrhalis_rplB
709,Moraxella_osloensis,rplB,455.7,NZ_CP014234.1_867/1-275,Moraxella_osloensis_rplB
710,Morganella_morganii,rplB,474.9,NZ_LR699007.1_172/1-273,Morganella_morganii_rplB
711,Murimonas_intestini,rplB,461.1,NZ_CABJAT010000002.1_332/1-277,Murimonas_intestini_rplB
712,Mycobacterium_abscessus,rplB,452.7,NZ_CP034181.1_1007/1-276,Mycobacterium_abscessus_rplB
713,Mycobacterium_aubagnense,rplB,454.4,NZ_POTN01000046.1_83/1-277,Mycobacterium_aubagnense_rplB
714,Mycobacterium_avium,rplB,455.6,NZ_AUZQ01000010.1_21/1-277,Mycobacterium_avium_rplB
715,Mycobacterium_florentinum,rplB,456.1,NZ_AP022576.1_2547/1-277,Mycobacterium_florentinum_rplB
716,Mycobacterium_fortuitum,rplB,456.7,NZ_CP011269.1_1408/1-276,Mycobacterium_fortuitum_rplB
717,Mycoplasma_pneumoniae,rplB,389.2,NZ_LR214945.1_1026/1-285,Mycoplasma_pneumoniae_rplB
718,Negativicoccus_succinicivorans,rplB,467.3,NZ_JACHHI010000004.1_6/1-275,Negativicoccus_succinicivorans_rplB
719,Neisseria_cinerea,rplB,463.3,NZ_LS483369.1_1593/1-275,Neisseria_cinerea_rplB
720,Neisseria_elongata,rplB,462.0,NZ_CP031252.1_1578/1-275,Neisseria_elongata_rplB
721,Neisseria_flavescens,rplB,464.5,NZ_CP039886.1_1911/1-275,Neisseria_flavescens_rplB
722,Neisseria_macacae,rplB,465.3,NZ_CP094241.1_2458/1-275,Neisseria_macacae_rplB
723,Neisseria_mucosa,rplB,465.3,NZ_UGRT01000001.1_1159/1-275,Neisseria_mucosa_rplB
724,Neisseria_sicca,rplB,465.3,NZ_CP072524.1_1743/1-275,Neisseria_sicca_rplB
725,Neisseria_subflava,rplB,465.4,NZ_CP039887.1_1685/1-275,Neisseria_subflava_rplB
726,Nevskia_ramosa,rplB,465.6,NZ_ATVI01000013.1_6/1-276,Nevskia_ramosa_rplB
727,Nitriliruptor_alkaliphilus,rplB,437.1,NZ_KQ033901.1_378/1-274,Nitriliruptor_alkaliphilus_rplB
728,Novosphingobium_capsulatum,rplB,439.6,NZ_BCYV01000011.1_72/1-277,Novosphingobium_capsulatum_rplB
729,Obesumbacterium_proteus,rplB,479.5,NZ_LAZF01000017.1_9/1-273,Obesumbacterium_proteus_rplB
730,Oceanobacillus_caeni,rplB,480.6,NZ_JAHHXM010000014.1_35/1-275,Oceanobacillus_caeni_rplB
731,Oceanobacillus_massiliensis,rplB,481.9,NZ_HE610981.1_112/1-275,Oceanobacillus_massiliensis_rplB
732,Ochrobactrum_anthropi,rplB,451.6,NZ_CP064063.1_1352/1-276,Ochrobactrum_anthropi_rplB
733,Ochrobactrum_cytisi,rplB,451.6,NZ_MOEC01000001.1_248/1-276,Ochrobactrum_cytisi_rplB
734,Ochrobactrum_intermedium,rplB,454.4,NZ_UGSH01000003.1_1355/1-276,Ochrobactrum_intermedium_rplB
735,Odoribacter_laneus,rplB,441.4,NZ_JH594597.1_251/1-273,Odoribacter_laneus_rplB
736,Odoribacter_splanchnicus,rplB,434.0,NZ_CP086000.1_1976/1-273,Odoribacter_splanchnicus_rplB
737,Olsenella_profusa,rplB,458.1,NZ_JACSNQ010000004.1_121/1-278,Olsenella_profusa_rplB
738,Olsenella_scatoligenes,rplB,459.8,NZ_LOJF01000001.1_287/1-278,Olsenella_scatoligenes_rplB
739,Olsenella_uli,rplB,454.0,NC_014363.1_1602/1-278,Olsenella_uli_rplB
740,Oribacterium_sinus,rplB,451.1,NZ_JACHHH010000005.1_117/1-278,Oribacterium_sinus_rplB
741,Ornithobacterium_rhinotracheale,rplB,422.2,NZ_CP006828.1_1407/1-272,Ornithobacterium_rhinotracheale_rplB
742,Oscillibacter_valericigenes,rplB,439.4,NZ_JAFBIV010000002.1_186/1-277,Oscillibacter_valericigenes_rplB
743,Oxalobacter_formigenes,rplB,464.2,NZ_CP018787.1_70/1-275,Oxalobacter_formigenes_rplB
744,Paenibacillus_alvei,rplB,477.8,NZ_JABFOR010000025.1_39/1-275,Paenibacillus_alvei_rplB
745,Paenibacillus_antibioticophila,rplB,478.3,NZ_HG005144.1_40/1-275,Paenibacillus_antibioticophila_rplB
746,Paenibacillus_barcinonensis,rplB,486.2,NZ_CP054614.1_2749/1-275,Paenibacillus_barcinonensis_rplB
747,Paenibacillus_barengoltzii,rplB,479.5,NZ_KE159652.1_39/1-275,Paenibacillus_barengoltzii_rplB
748,Paenibacillus_daejeonensis,rplB,477.7,NZ_KB899672.1_136/1-275,Paenibacillus_daejeonensis_rplB
749,Paenibacillus_durus,rplB,482.4,NZ_CP009288.1_4690/1-275,Paenibacillus_durus_rplB
750,Paenibacillus_glucanolyticus,rplB,482.2,NZ_LWMH01000001.1_1021/1-275,Paenibacillus_glucanolyticus_rplB
751,Paenibacillus_graminis,rplB,484.2,NZ_CP009287.1_5590/1-275,Paenibacillus_graminis_rplB
752,Paenibacillus_illinoisensis,rplB,484.8,NZ_BIME01000018.1_38/1-275,Paenibacillus_illinoisensis_rplB
753,Paenibacillus_lactis,rplB,483.2,NZ_AGIP01000019.1_39/1-275,Paenibacillus_lactis_rplB
754,Paenibacillus_lautus,rplB,482.2,NZ_BIMF01000026.1_48/1-275,Paenibacillus_lautus_rplB
755,Paenibacillus_rhizosphaerae,rplB,481.1,NZ_JACHXJ010000011.1_37/1-275,Paenibacillus_rhizosphaerae_rplB
756,Paenibacillus_senegalensis,rplB,479.9,NZ_HE610967.1_42/1-275,Paenibacillus_senegalensis_rplB
757,Paenibacillus_thiaminolyticus,rplB,476.6,NZ_CP041405.1_2758/1-275,Paenibacillus_thiaminolyticus_rplB
758,Paenibacillus_timonensis,rplB,479.3,NZ_JAKSXN010000030.1_38/1-275,Paenibacillus_timonensis_rplB
759,Pantoea_agglomerans,rplB,475.6,NZ_CP077366.1_871/1-272,Pantoea_agglomerans_rplB
760,Pantoea_rodasii,rplB,475.6,NZ_PIQI01000010.1_39/1-272,Pantoea_rodasii_rplB
761,Papillibacter_cinnamivorans,rplB,451.2,NZ_FWXW01000006.1_25/1-277,Papillibacter_cinnamivorans_rplB
762,Parabacteroides-johnsonii-DSM-18315-MAF-2,rplB,437.4,1_2616/1-273,Parabacteroides-johnsonii-DSM-18315-MAF-2_rplB
763,Parabacteroides-merdae-ATCC-43184-MAF-2,rplB,437.3,1_2326/1-273,Parabacteroides-merdae-ATCC-43184-MAF-2_rplB
764,Parabacteroides-sp-D13-MAF-2,rplB,438.9,1_2901/1-273,Parabacteroides-sp-D13-MAF-2_rplB
765,Parabacteroides_distasonis,rplB,438.9,NZ_CP050956.1_845/1-273,Parabacteroides_distasonis_rplB
766,Parabacteroides_faecis,rplB,437.8,NZ_JACHOC010000012.1_136/1-273,Parabacteroides_faecis_rplB
767,Parabacteroides_goldsteinii,rplB,437.8,NZ_CP081906.1_5418/1-273,Parabacteroides_goldsteinii_rplB
768,Parabacteroides_gordonii,rplB,437.8,NZ_JAIWZF010000001.1_2431/1-273,Parabacteroides_gordonii_rplB
769,Paraburkholderia_fungorum,rplB,468.0,NZ_CP010026.1_1752/1-274,Paraburkholderia_fungorum_rplB
770,Paracoccus_haeundaensis,rplB,456.1,NZ_VDDC01000036.1_49/1-277,Paracoccus_haeundaensis_rplB
771,Paracoccus_marinus,rplB,458.4,NZ_VJYZ01000010.1_155/1-276,Paracoccus_marinus_rplB
772,Paracoccus_sphaerophysae,rplB,463.0,NZ_JRKS01000009.1_43/1-277,Paracoccus_sphaerophysae_rplB
773,Paracoccus_yeei,rplB,458.5,NZ_CP024422.1_624/1-276,Paracoccus_yeei_rplB
774,Paraeggerthella_hongkongensis,rplB,474.6,NZ_QICD01000021.1_6/1-275,Paraeggerthella_hongkongensis_rplB
775,Paraprevotella_clara,rplB,434.0,NZ_CABMOJ010000098.1_89/1-274,Paraprevotella_clara_rplB
776,Paraprevotella_xylaniphila,rplB,429.7,NZ_LR215980.1_1834/1-274,Paraprevotella_xylaniphila_rplB
777,Parasporobacterium_paucivorans,rplB,459.9,NZ_FQYT01000003.1_164/1-278,Parasporobacterium_paucivorans_rplB
778,Parasutterella_excrementihominis,rplB,468.0,NZ_GL883738.1_6/1-274,Parasutterella_excrementihominis_rplB
779,Parasutterella_secunda,rplB,466.8,NZ_JACJKX010000006.1_111/1-274,Parasutterella_secunda_rplB
780,Parvimonas_micra,rplB,468.7,NZ_CP031971.1_502/1-276,Parvimonas_micra_rplB
781,Pediococcus_acidilactici,rplB,458.5,NZ_CP053421.1_1511/1-277,Pediococcus_acidilactici_rplB
782,Pediococcus_damnosus,rplB,450.8,NZ_CP012294.1_260/1-277,Pediococcus_damnosus_rplB
783,Pediococcus_pentosaceus,rplB,458.1,NZ_CP065723.1_1332/1-277,Pediococcus_pentosaceus_rplB
784,Pelomonas_puraquae,rplB,459.6,NZ_NISI01000007.1_6/1-273,Pelomonas_puraquae_rplB
785,Pelomonas_saccharophila,rplB,458.9,NZ_SMBU01000065.1_26/1-273,Pelomonas_saccharophila_rplB
786,Peptococcus_niger,rplB,468.7,NZ_FNAF01000002.1_110/1-276,Peptococcus_niger_rplB
787,Peptoniphilus_asaccharolyticus,rplB,468.0,NZ_JAETXN010000001.1_229/1-275,Peptoniphilus_asaccharolyticus_rplB
788,Peptoniphilus_duerdenii,rplB,463.6,NZ_GL397071.1_155/1-275,Peptoniphilus_duerdenii_rplB
789,Peptoniphilus_grossensis,rplB,459.8,NZ_HE978567.1_173/1-275,Peptoniphilus_grossensis_rplB
790,Peptoniphilus_harei,rplB,458.1,NZ_LR134524.1_1334/1-275,Peptoniphilus_harei_rplB
791,Peptoniphilus_indolicus,rplB,467.4,NZ_UGTH01000001.1_951/1-275,Peptoniphilus_indolicus_rplB
792,Peptoniphilus_lacrimalis,rplB,460.0,NZ_UGSZ01000001.1_612/1-275,Peptoniphilus_lacrimalis_rplB
793,Peptoniphilus_senegalensis,rplB,459.7,NZ_HE610718.1_281/1-275,Peptoniphilus_senegalensis_rplB
794,Peptoniphilus_timonensis,rplB,455.0,NZ_HE978594.1_332/1-275,Peptoniphilus_timonensis_rplB
795,Peptostreptococcus_anaerobius,rplB,458.4,NZ_UGTB01000004.1_1618/1-275,Peptostreptococcus_anaerobius_rplB
796,Phascolarctobacterium_faecium,rplB,459.3,NZ_AP019004.1_1056/1-275,Phascolarctobacterium_faecium_rplB
797,Phascolarctobacterium_succinatutens,rplB,460.6,NZ_CABKPS010000041.1_5/1-275,Phascolarctobacterium_succinatutens_rplB
798,Phenylobacterium_haematophilum,rplB,449.0,NZ_JACIDK010000014.1_38/1-276,Phenylobacterium_haematophilum_rplB
799,Phocaeicola_vulgatus,rplB,438.3,NZ_AP025240.1_905/1-273,Phocaeicola_vulgatus_rplB
800,Phyllobacterium_myrsinacearum,rplB,460.7,NZ_SHLH01000001.1_404/1-276,Phyllobacterium_myrsinacearum_rplB
801,Planococcus_okeanokoites,rplB,477.6,NZ_FWYH01000002.1_33/1-275,Planococcus_okeanokoites_rplB
802,Planococcus_rifietoensis,rplB,479.6,NZ_CP013659.2_3272/1-275,Planococcus_rifietoensis_rplB
803,Planomicrobium_chinense,rplB,483.0,NZ_JABWTK010000014.1_34/1-275,Planomicrobium_chinense_rplB
804,Plesiomonas_shigelloides,rplB,480.3,NZ_CP087711.1_1331/1-272,Plesiomonas_shigelloides_rplB
805,Porphyromonas_asaccharolytica,rplB,431.1,NC_015501.1_367/1-276,Porphyromonas_asaccharolytica_rplB
806,Porphyromonas_bennonis,rplB,425.8,NZ_AQWR01000010.1_51/1-279,Porphyromonas_bennonis_rplB
807,Porphyromonas_endodontalis,rplB,435.3,NZ_UGTE01000001.1_1042/1-275,Porphyromonas_endodontalis_rplB
808,Porphyromonas_gingivalis,rplB,439.6,NC_010729.1_1764/1-273,Porphyromonas_gingivalis_rplB
809,Porphyromonas_somerae,rplB,440.0,NZ_AP025559.1_2234/1-276,Porphyromonas_somerae_rplB
810,Porphyromonas_uenonis,rplB,430.9,NZ_KI535307.1_225/1-275,Porphyromonas_uenonis_rplB
811,Prevotella-buccalis-ATCC-35310-MAF-2,rplB,430.1,1_2550/1-272,Prevotella-buccalis-ATCC-35310-MAF-2_rplB
812,Prevotella-copri-DSM-18205-MAF-2,rplB,435.3,scaffold_Scaffolds_0.cp.600_2733/1-274,Prevotella-copri-DSM-18205-MAF-2_rplB
813,Prevotella_albensis,rplB,433.6,NZ_AUFP01000007.1_126/1-274,Prevotella_albensis_rplB
814,Prevotella_amniotica,rplB,433.4,NZ_KQ960477.1_60/1-274,Prevotella_amniotica_rplB
815,Prevotella_baroniae,rplB,434.6,NZ_AWEY01000011.1_10/1-274,Prevotella_baroniae_rplB
816,Prevotella_bergensis,rplB,433.2,NZ_GG704781.1_868/1-274,Prevotella_bergensis_rplB
817,Prevotella_bivia,rplB,433.4,NZ_JH660660.1_915/1-274,Prevotella_bivia_rplB
818,Prevotella_brevis,rplB,430.4,NZ_JHXG01000003.1_59/1-274,Prevotella_brevis_rplB
819,Prevotella_bryantii,rplB,435.0,NZ_CP091798.1_1734/1-273,Prevotella_bryantii_rplB
820,Prevotella_buccae,rplB,434.2,NZ_UGTJ01000001.1_1912/1-274,Prevotella_buccae_rplB
821,Prevotella_conceptionensis,rplB,433.6,NZ_HE999455.1_27/1-273,Prevotella_conceptionensis_rplB
822,Prevotella_corporis,rplB,433.3,NZ_AUME01000013.1_26/1-274,Prevotella_corporis_rplB
823,Prevotella_dentalis,rplB,375.5,NC_019960.1_226/1-226,Prevotella_dentalis_rplB
824,Prevotella_denticola,rplB,434.5,NZ_CP072374.1_1099/1-274,Prevotella_denticola_rplB
825,Prevotella_disiens,rplB,429.9,NZ_UGTL01000001.1_540/1-274,Prevotella_disiens_rplB
826,Prevotella_enoeca,rplB,430.6,NZ_CP013195.1_223/1-272,Prevotella_enoeca_rplB
827,Prevotella_intermedia,rplB,430.4,NZ_CP024727.1_84/1-274,Prevotella_intermedia_rplB
828,Prevotella_loescheii,rplB,433.5,NZ_KB899218.1_67/1-273,Prevotella_loescheii_rplB
829,Prevotella_melaninogenica,rplB,432.5,NC_014370.1_322/1-274,Prevotella_melaninogenica_rplB
830,Prevotella_micans,rplB,430.6,NZ_JH594523.1_149/1-274,Prevotella_micans_rplB
831,Prevotella_multisaccharivorax,rplB,434.9,NZ_GL945017.1_175/1-274,Prevotella_multisaccharivorax_rplB
832,Prevotella_nanceiensis,rplB,431.5,NZ_JAHXCT010000002.1_87/1-273,Prevotella_nanceiensis_rplB
833,Prevotella_nigrescens,rplB,429.8,NZ_CP072339.1_1881/1-274,Prevotella_nigrescens_rplB
834,Prevotella_oralis,rplB,433.0,NZ_GL833119.1_745/1-274,Prevotella_oralis_rplB
835,Prevotella_oulora,rplB,433.1,NZ_JH114216.1_418/1-274,Prevotella_oulora_rplB
836,Prevotella_pallens,rplB,429.5,NZ_UGTP01000001.1_427/1-274,Prevotella_pallens_rplB
837,Prevotella_ruminicola,rplB,430.8,NZ_CP071890.1_2050/1-274,Prevotella_ruminicola_rplB
838,Prevotella_shahii,rplB,432.0,NZ_QJJX01000009.1_10/1-273,Prevotella_shahii_rplB
839,Prevotella_stercorea,rplB,436.5,NZ_JH379424.1_46/1-272,Prevotella_stercorea_rplB
840,Prevotella_timonensis,rplB,432.0,NZ_NBAX01000008.1_72/1-272,Prevotella_timonensis_rplB
841,Prevotella_veroralis,rplB,432.9,NZ_CP072330.1_1408/1-274,Prevotella_veroralis_rplB
842,Prochlorococcus_marinus,rplB,433.1,NC_005042.1_1733/1-279,Prochlorococcus_marinus_rplB
843,Promicromonospora_flava,rplB,458.5,NZ_FUZQ01000002.1_250/1-276,Promicromonospora_flava_rplB
844,Propionibacterium_acidipropionici,rplB,452.9,NZ_CP031057.1_1167/1-277,Propionibacterium_acidipropionici_rplB
845,Propionibacterium_acnes,rplB,461.5,NC_021085.1_1846/1-277,Propionibacterium_acnes_rplB
846,Propionibacterium_avidum,rplB,462.2,NC_021064.1_338/1-277,Propionibacterium_avidum_rplB
847,Propionibacterium_freudenreichii,rplB,462.6,NZ_LT593929.1_1646/1-277,Propionibacterium_freudenreichii_rplB
848,Propionibacterium_jensenii,rplB,453.7,NZ_CP040635.1_1574/1-277,Propionibacterium_jensenii_rplB
849,Propionimicrobium_lymphophilum,rplB,455.1,NZ_KE150269.1_509/1-277,Propionimicrobium_lymphophilum_rplB
850,Proteus_mirabilis,rplB,476.8,NC_010554.1_3187/1-273,Proteus_mirabilis_rplB
851,Proteus_penneri,rplB,477.0,NZ_CP059690.1_3219/1-273,Proteus_penneri_rplB
852,Proteus_vulgaris,rplB,475.4,NZ_KN150745.1_567/1-273,Proteus_vulgaris_rplB
853,Providencia_alcalifaciens,rplB,477.4,NZ_CP023536.1_1045/1-273,Providencia_alcalifaciens_rplB
854,Providencia_rettgeri,rplB,476.3,NZ_CP029736.1_805/1-273,Providencia_rettgeri_rplB
855,Providencia_rustigianii,rplB,477.3,NZ_UGUA01000002.1_3381/1-273,Providencia_rustigianii_rplB
856,Providencia_stuartii,rplB,478.0,NZ_VAUE01000057.1_7/1-273,Providencia_stuartii_rplB
857,Pseudarthrobacter_polychromogenes,rplB,446.1,NZ_BMKU01000003.1_220/1-277,Pseudarthrobacter_polychromogenes_rplB
858,Pseudocitrobacter_anthropi,rplB,477.3,NZ_BNAA01000016.1_39/1-272,Pseudocitrobacter_anthropi_rplB
859,Pseudoclavibacter_helvolus,rplB,459.6,NZ_JACHWJ010000004.1_268/1-277,Pseudoclavibacter_helvolus_rplB
860,Pseudoflavonifractor_capillosus,rplB,443.3,NZ_AAXG02000028.1_13/1-277,Pseudoflavonifractor_capillosus_rplB
861,Pseudomonas_aeruginosa,rplB,472.1,NC_002516.2_4349/1-273,Pseudomonas_aeruginosa_rplB
862,Pseudomonas_alcaliphila,rplB,467.7,NZ_BCZV01000008.1_21/1-274,Pseudomonas_alcaliphila_rplB
863,Pseudomonas_fluorescens,rplB,469.8,NZ_LT907842.1_1359/1-274,Pseudomonas_fluorescens_rplB
864,Pseudomonas_fragi,rplB,469.8,NZ_CP064354.1_4251/1-274,Pseudomonas_fragi_rplB
865,Pseudomonas_gessardii,rplB,470.0,NZ_FNKR01000003.1_3882/1-274,Pseudomonas_gessardii_rplB
866,Pseudomonas_monteilii,rplB,468.0,NZ_CP022562.1_536/1-274,Pseudomonas_monteilii_rplB
867,Pseudomonas_nitroreducens,rplB,469.6,NZ_JAAQXT010000007.1_22/1-273,Pseudomonas_nitroreducens_rplB
868,Pseudomonas_oleovorans,rplB,467.7,NZ_HG916826.1_3634/1-274,Pseudomonas_oleovorans_rplB
869,Pseudomonas_parafulva,rplB,468.7,NZ_BBIU01000028.1_6/1-274,Pseudomonas_parafulva_rplB
870,Pseudomonas_putida,rplB,468.5,NC_021505.1_486/1-274,Pseudomonas_putida_rplB
871,Pseudomonas_stutzeri,rplB,475.9,NZ_AP024722.1_686/1-273,Pseudomonas_stutzeri_rplB
872,Pseudomonas_tolaasii,rplB,469.9,NZ_PHHD01000001.1_700/1-274,Pseudomonas_tolaasii_rplB
873,Pseudomonas_yamanorum,rplB,469.8,NZ_CP012400.2_405/1-274,Pseudomonas_yamanorum_rplB
874,Pseudomonas_zhaodongensis,rplB,474.8,NZ_RFFM01000002.1_1182/1-273,Pseudomonas_zhaodongensis_rplB
875,Pseudoramibacter_alactolyticus,rplB,474.6,NZ_GL622359.1_1360/1-276,Pseudoramibacter_alactolyticus_rplB
876,Pseudoxanthomonas_broegbernensis,rplB,460.8,NZ_JACHGU010000002.1_190/1-274,Pseudoxanthomonas_broegbernensis_rplB
877,Pseudoxanthomonas_japonensis,rplB,459.8,NZ_PDWW01000015.1_77/1-274,Pseudoxanthomonas_japonensis_rplB
878,Pseudoxanthomonas_mexicana,rplB,457.1,NZ_CP060731.1_1666/1-274,Pseudoxanthomonas_mexicana_rplB
879,Psychrobacter_alimentarius,rplB,452.0,NZ_CP014945.1_570/1-275,Psychrobacter_alimentarius_rplB
880,Psychrobacter_arenosus,rplB,457.1,NZ_LR884459.1_973/1-275,Psychrobacter_arenosus_rplB
881,Psychrobacter_cibarius,rplB,452.3,NZ_JABASQ010000013.1_15/1-275,Psychrobacter_cibarius_rplB
882,Psychrobacter_maritimus,rplB,454.9,NZ_CAJHAJ010000007.1_57/1-275,Psychrobacter_maritimus_rplB
883,Psychrobacter_namhaensis,rplB,452.7,NZ_CAJHAK010000002.1_321/1-275,Psychrobacter_namhaensis_rplB
884,Pyramidobacter__piscolens,rplB,405.6,NZ_AP025585.1_585/1-274,Pyramidobacter__piscolens_rplB
885,Pyramidobacter_piscolens,rplB,405.6,NZ_AP025585.1_585/1-274,Pyramidobacter_piscolens_rplB
886,Rahnella_aquatilis,rplB,478.2,NC_016818.1_353/1-273,Rahnella_aquatilis_rplB
887,Ralstonia_mannitolilytica,rplB,454.3,NZ_CP010799.1_143/1-275,Ralstonia_mannitolilytica_rplB
888,Ralstonia_pickettii,rplB,454.2,NZ_CABKQE010000005.1_28/1-275,Ralstonia_pickettii_rplB
889,Raoultella_ornithinolytica,rplB,476.5,NZ_CABDWD010000002.1_406/1-272,Raoultella_ornithinolytica_rplB
890,Raoultella_planticola,rplB,476.5,NZ_CP093334.1_3320/1-272,Raoultella_planticola_rplB
891,Raoultella_terrigena,rplB,476.9,NZ_CP050508.1_387/1-272,Raoultella_terrigena_rplB
892,Rheinheimera_perlucida,rplB,481.0,NZ_KB907738.1_12/1-273,Rheinheimera_perlucida_rplB
893,Rheinheimera_texasensis,rplB,480.8,NZ_JONU01000017.1_32/1-273,Rheinheimera_texasensis_rplB
894,Rhizobium_metallidurans,rplB,444.1,NZ_JACIDW010000003.1_266/1-277,Rhizobium_metallidurans_rplB
895,Rhizobium_radiobacter,rplB,451.0,NZ_CP033031.1_1571/1-277,Rhizobium_radiobacter_rplB
896,Rhodococcus_degradans,rplB,454.9,NZ_AP023172.1_1828/1-276,Rhodococcus_degradans_rplB
897,Rhodococcus_equi,rplB,456.7,NZ_CP027793.1_3746/1-275,Rhodococcus_equi_rplB
898,Rhodococcus_erythropolis,rplB,454.9,NZ_CP007255.1_4563/1-276,Rhodococcus_erythropolis_rplB
899,Rhodococcus_rhodochrous,rplB,457.5,NZ_CP032221.1_4966/1-275,Rhodococcus_rhodochrous_rplB
900,Riemerella_columbina,rplB,440.4,NZ_KB894229.1_74/1-273,Riemerella_columbina_rplB
901,Robinsoniella_peoriensis,rplB,458.4,NZ_FMJR01000021.1_109/1-278,Robinsoniella_peoriensis_rplB
902,Romboutsia_ilealis,rplB,466.1,NZ_LN555523.1_2318/1-275,Romboutsia_ilealis_rplB
903,Romboutsia_lituseburensis,rplB,464.2,NZ_FNGW01000018.1_34/1-275,Romboutsia_lituseburensis_rplB
904,Roseburia-intestinalis-L1-82-MAF-2,rplB,463.0,1_3534/1-278,Roseburia-intestinalis-L1-82-MAF-2_rplB
905,Roseburia_faecis,rplB,463.8,NZ_CYXV01000012.1_56/1-277,Roseburia_faecis_rplB
906,Roseburia_hominis,rplB,461.6,NZ_LR699011.1_2805/1-278,Roseburia_hominis_rplB
907,Roseburia_inulinivorans,rplB,460.4,NZ_QRTF01000005.1_57/1-278,Roseburia_inulinivorans_rplB
908,Roseomonas_mucosa,rplB,452.8,NZ_CP044117.1_2346/1-276,Roseomonas_mucosa_rplB
909,Rothia_aeria,rplB,452.1,NZ_LR134479.1_1736/1-276,Rothia_aeria_rplB
910,Rothia_dentocariosa,rplB,454.7,NC_014643.1_289/1-276,Rothia_dentocariosa_rplB
911,Rothia_mucilaginosa,rplB,457.4,NZ_ACVO01000015.1_215/1-276,Rothia_mucilaginosa_rplB
912,Rudanella_lutea,rplB,437.7,NZ_KB913013.1_2254/1-273,Rudanella_lutea_rplB
913,Ruminococcus-gauvreauii-DSM-19829-MAF-2,rplB,461.9,1_832/1-278,Ruminococcus-gauvreauii-DSM-19829-MAF-2_rplB
914,Ruminococcus-lactaris-ATCC-29176-MAF-2,rplB,462.3,1_362/1-277,Ruminococcus-lactaris-ATCC-29176-MAF-2_rplB
915,Ruminococcus-torques-ATCC-27756-MAF-2,rplB,460.2,1_281/1-277,Ruminococcus-torques-ATCC-27756-MAF-2_rplB
916,Ruminococcus_albus,rplB,463.3,NC_014833.1_40/1-276,Ruminococcus_albus_rplB
917,Ruminococcus_bicirculans,rplB,462.0,NZ_HF545616.1_1978/1-276,Ruminococcus_bicirculans_rplB
918,Ruminococcus_bromii,rplB,454.7,NZ_NNSR01000013.1_41/1-276,Ruminococcus_bromii_rplB
919,Ruminococcus_callidus,rplB,454.1,NZ_KI260338.1_28/1-275,Ruminococcus_callidus_rplB
920,Ruminococcus_champanellensis,rplB,451.9,NC_021039.1_1429/1-276,Ruminococcus_champanellensis_rplB
921,Ruminococcus_faecis,rplB,463.5,NZ_JAJBMF010000008.1_99/1-277,Ruminococcus_faecis_rplB
922,Ruminococcus_flavefaciens,rplB,460.7,NZ_KI912489.1_486/1-276,Ruminococcus_flavefaciens_rplB
923,Ruminococcus_gnavus,rplB,462.7,NZ_CP027002.1_1650/1-277,Ruminococcus_gnavus_rplB
924,Ruminococcus_torques,rplB,460.2,NZ_QRIH01000021.1_32/1-277,Ruminococcus_torques_rplB
925,Salmonella_enterica,rplB,476.2,NC_003197.2_3393/1-272,Salmonella_enterica_rplB
926,Sarcina_ventriculi,rplB,468.1,NZ_CABIXL010000007.1_6/1-276,Sarcina_ventriculi_rplB
927,Scardovia_inopinata,rplB,431.3,NZ_AP012334.1_196/1-273,Scardovia_inopinata_rplB
928,Schlesneria_paludicola,rplB,423.6,NZ_JH636435.1_2589/1-280,Schlesneria_paludicola_rplB
929,Selenomonas_noxia,rplB,467.8,NZ_JH376857.1_330/1-275,Selenomonas_noxia_rplB
930,Selenomonas_ruminantium,rplB,467.0,NZ_AUJE01000030.1_39/1-274,Selenomonas_ruminantium_rplB
931,Sellimonas_intestinalis,rplB,459.2,NZ_QVMD01000003.1_59/1-277,Sellimonas_intestinalis_rplB
932,Senegalemassilia_anaerobia,rplB,469.5,NZ_HE611014.1_428/1-275,Senegalemassilia_anaerobia_rplB
933,Serratia_ficaria,rplB,477.6,NZ_LT906479.1_4339/1-273,Serratia_ficaria_rplB
934,Serratia_fonticola,rplB,478.3,NZ_CP011254.1_1173/1-273,Serratia_fonticola_rplB
935,Serratia_liquefaciens,rplB,476.2,NZ_CP048784.1_4542/1-273,Serratia_liquefaciens_rplB
936,Serratia_marcescens,rplB,477.8,NZ_CP027798.1_4753/1-273,Serratia_marcescens_rplB
937,Serratia_quinivorans,rplB,476.6,NZ_LR134494.1_4550/1-273,Serratia_quinivorans_rplB
938,Shigella_dysenteriae,rplB,476.7,NZ_MSJW02000244.1_7/1-272,Shigella_dysenteriae_rplB
